date,name,country,value
2020-01-12,Josef Ferstl,SUI,46
2020-01-12,Romed Baumann,SUI,47
2020-01-12,Maxence Muzaton,SUI,93
2020-01-12,Daniel Danklmaier,SUI,35
2020-01-12,Emanuele Buzzi,SUI,36
2020-01-12,Klemen Kosi,SUI,40
2020-01-12,Filip Zubcic,SUI,172
2020-01-17,Max Franz,SUI,54
2020-01-17,Benjamin Thomsen,SUI,26
2020-01-17,Hannes Reichelt,SUI,155
2020-01-17,Christian Walder,SUI,51
2020-01-17,Johan Clarey,SUI,204
2020-01-17,Matthieu Bailet,SUI,94
2020-01-17,Emanuele Buzzi,SUI,36
2020-01-17,Maxence Muzaton,SUI,93
2020-01-17,Romed Baumann,SUI,47
2020-01-17,Josef Ferstl,SUI,46
2020-01-17,Steven Nyman,SUI,95
2020-01-17,Travis Ganong,SUI,120
2020-01-17,Adrien Theaux,SUI,163
2020-01-17,Mauro Caviezel,SUI,217
2020-01-17,Othmar Striedinger,SUI,40
2020-01-17,Mattia Casse,SUI,111
2020-01-17,Bostjan Kline,SUI,2
2020-01-17,Andreas Sander,SUI,59
2020-01-17,Matej Vidovic,SUI,11
2020-01-17,Luke Winters,SUI,20
2020-01-17,David Ryding,SUI,72
2020-01-17,Alexandr Horoshilov,SUI,58
2020-01-17,Albert Popov,SUI,55
2020-01-17,Stefano Gross,SUI,76
2020-01-17,Dominik Raschner,SUI,32
2020-01-17,Beat Feuz,SUI,361
2020-01-17,Hannes Zingerle,SUI,7
2020-01-17,Brodie Seger,SUI,37
2020-01-17,Mattias Roenngren,SUI,63
2020-01-17,Nils Mani,SUI,2
2020-01-17,Christopher Neumayer,SUI,24
2020-01-17,Urs Kryenbuehl,SUI,117
2020-01-17,Dominik Schwaiger,SUI,47
2020-01-17,Matteo Marsaglia,SUI,9
2020-01-17,James Crawford,SUI,24
2020-01-17,Peter Fill,SUI,2
2020-01-17,Adrian Smiseth Sejersted,SUI,129
2020-01-17,Brice Roger,SUI,50
2020-01-17,Cyprien Sarrazin,SUI,100
2020-01-17,Carlo Janka,SUI,96
2020-01-17,Andre Myhrer,SUI,197
2020-01-17,Armand Marchant,SUI,69
2020-01-17,Manfred Moelgg,SUI,119
2020-01-17,Roland Leitinger,SUI,130
2020-01-17,Henrik Kristoffersen,SUI,611
2020-01-17,Matts Olsson,SUI,61
2020-01-17,Stefan Luitz,SUI,95
2020-01-17,Rasmus Windingstad,SUI,168
2020-01-17,Marco Odermatt,SUI,222
2020-01-17,Manuel Feller,SUI,60
2020-01-17,Leif Kristian Haugen,SUI,171
2020-01-17,Gino Caviezel,SUI,128
2020-01-17,Erik Read,SUI,100
2020-01-17,Lucas Braathen,SUI,193
2020-01-17,Ted Ligety,SUI,108
2020-01-17,Tommy Ford,SUI,169
2020-01-17,Zan Kranjec,SUI,306
2020-01-17,Mathieu Faivre,SUI,177
2020-01-17,Felix Monsen,SUI,29
2020-01-17,Thomas Tumler,SUI,44
2020-01-17,Cedric Noger,SUI,28
2020-01-17,Thibaut Favrot,SUI,65
2020-01-17,Trevor Philp,SUI,46
2020-01-17,Marco Schwarz,SUI,196
2020-01-17,Stefan Hadalin,SUI,98
2020-01-17,Tanguy Nef,SUI,56
2020-01-17,Marc Digruber,SUI,21
2020-01-17,Elias Kolega,SUI,28
2020-01-17,Filip Zubcic,SUI,172
2020-01-17,Istok Rodes,SUI,36
2020-01-17,Sandro Simonet,SUI,42
2020-01-17,Thomas Dressen,SUI,231
2020-01-17,Alex Vinatzer,SUI,102
2020-01-17,Sebastian-Foss Solevaag,SUI,152
2020-01-17,Linus Strasser,SUI,117
2020-01-17,Christian Hirschbuehel,SUI,72
2020-01-17,Kristoffer Jakobsen,SUI,80
2020-01-17,Ramon Zenhaeusern,SUI,180
2020-01-17,Daniel Yule,SUI,290
2020-01-17,Clement Noel,SUI,240
2020-01-17,Alexander Schmid,SUI,59
2020-01-17,Michael Matt,SUI,86
2020-01-17,Luca De Aliprandini,SUI,65
2020-01-17,Davide Cazzaniga,SUI,0
2020-01-17,Gilles Roulin,SUI,39
2020-01-17,Vincent Kriechmayr,SUI,386
2020-01-17,Niels Hintermann,SUI,88
2020-01-17,Aleksander Aamodt Kilde,SUI,551
2020-01-17,Kjetil Jansrud,SUI,270
2020-01-17,Martin Cater,SUI,50
2020-01-17,Riccardo Tonetti,SUI,138
2020-01-17,Valentin Giraud Moine,SUI,0
2020-01-17,Florian Schieder,SUI,7
2020-01-17,Daniel Hemetsberger,SUI,0
2020-01-17,Sam Mulligan,SUI,0
2020-01-17,Raphael Haaser,SUI,0
2020-01-17,Federico Liberatore,SUI,0
2020-01-17,Daniele Sorio,SUI,0
2020-01-17,Remy Falgoux,SUI,0
2020-01-17,Sebastian Holzmann,SUI,0
2020-01-17,Adrian Pertl,SUI,0
2020-01-17,Markus Monsen,SUI,0
2020-01-17,Justin Murisier,SUI,143
2020-01-17,Dominik Paris,SUI,476
2020-01-17,Luca Aerni,SUI,38
2020-01-17,Alexander Prast,SUI,3
2020-01-17,Klemen Kosi,SUI,44
2020-01-17,Alexander Koell,SUI,16
2020-01-17,Blaise Giezendanner,SUI,10
2020-01-17,Jared Goldberg,SUI,25
2020-01-17,Stefan Babinsky,SUI,19
2020-01-17,Marco Pfiffner,SUI,2
2020-01-17,Daniel Danklmaier,SUI,44
2020-01-17,Miha Hrobat,SUI,25
2020-01-17,Matthias Mayer,SUI,462
2020-01-17,Stefan Rogentin,SUI,45
2020-01-17,Ryan Cochran-Siegle,SUI,248
2020-01-17,Ralph Weber,SUI,13
2020-01-17,Pavel Trikhichev,SUI,91
2020-01-17,Nils Allegre,SUI,119
2020-01-17,Alexis Pinturault,SUI,613
2020-01-17,Bryce Bennett,SUI,39
2020-01-17,Roy Piccard,SUI,0
2020-01-17,Christof Innerhofer,SUI,0
2020-01-17,Giuliano Razzoli,SUI,12
2020-01-17,Dong-Hyun Jung,SUI,0
2020-01-17,River Radamus,SUI,18
2020-01-17,Fabian Wilkens Solheim,SUI,39
2020-01-17,Atle Lie McGrath,SUI,7
2020-01-17,Simon Maurberger,SUI,54
2020-01-17,Samu Torsti,SUI,1
2020-01-17,Jonathan Nordbotten,SUI,10
2020-01-17,Johannes Strolz,SUI,26
2020-01-17,Johannes Kroell,SUI,9
2020-01-17,Florian Loriot,SUI,16
2020-01-17,Jan Zabystran,SUI,12
2020-01-17,Anton Tremmel,SUI,0
2020-01-17,Guglielmo Bosca,SUI,4
2020-01-17,Jean-Baptiste Grange,SUI,46
2020-01-17,Tommaso Sala,SUI,5
2020-01-17,Marc Rochat,SUI,27
2020-01-17,Victor Muffat Jeandet,SUI,298
2020-01-17,Fabio Gstrein,SUI,50
2020-01-17,Adam Zampa,SUI,4
2020-01-17,Stefan Brennsteiner,SUI,26
2020-01-17,Nicolas Raffort,SUI,27
2020-01-17,Aleksandr Andrienko,SUI,6
2020-01-17,Fritz Dopfer,SUI,10
2020-01-17,Christoph Krenn,SUI,6
2020-01-17,Cameron Alexander,SUI,0
2020-01-17,Manuel Schmid,SUI,0
2020-01-17,Julien Lizeroux,SUI,6
2020-01-17,Reto Schmidiger,SUI,8
2020-01-17,Timon Haugan,SUI,8
2020-01-17,Giovanni Borsotti,SUI,18
2020-01-17,Lars Roesti,SUI,0
2020-01-17,Loic Meillard,SUI,281
2020-01-17,Samuel Dupratt,SUI,9
2020-01-17,Dominik Stehle,SUI,3
2020-01-17,Stian Saugestad,SUI,6
2020-01-18,Timon Haugan,SUI,8
2020-01-18,Florian Schieder,SUI,7
2020-01-18,Guglielmo Bosca,SUI,4
2020-01-18,Dominik Stehle,SUI,3
2020-01-18,Jonathan Nordbotten,SUI,10
2020-01-18,Marc Rochat,SUI,27
2020-01-18,Blaise Giezendanner,SUI,10
2020-01-18,Jean-Baptiste Grange,SUI,46
2020-01-18,Fabio Gstrein,SUI,50
2020-01-18,Riccardo Tonetti,SUI,138
2020-01-18,Johannes Strolz,SUI,26
2020-01-18,Tommaso Sala,SUI,5
2020-01-18,Daniel Danklmaier,SUI,66
2020-01-18,Andreas Sander,SUI,60
2020-01-18,Stian Saugestad,SUI,6
2020-01-18,Samu Torsti,SUI,1
2020-01-18,Florian Loriot,SUI,16
2020-01-18,Samuel Dupratt,SUI,9
2020-01-18,Stefan Babinsky,SUI,19
2020-01-18,Christoph Krenn,SUI,6
2020-01-18,Stefan Brennsteiner,SUI,26
2020-01-18,Felix Monsen,SUI,29
2020-01-18,Thomas Dressen,SUI,291
2020-01-18,Kjetil Jansrud,SUI,294
2020-01-18,Giuliano Razzoli,SUI,12
2020-01-18,Adam Zampa,SUI,4
2020-01-18,River Radamus,SUI,18
2020-01-18,Fabian Wilkens Solheim,SUI,39
2020-01-18,Atle Lie McGrath,SUI,7
2020-01-18,Simon Maurberger,SUI,54
2020-01-18,Nicolas Raffort,SUI,27
2020-01-18,Johannes Kroell,SUI,9
2020-01-18,Jan Zabystran,SUI,12
2020-01-18,Giovanni Borsotti,SUI,18
2020-01-18,Daniele Sorio,SUI,0
2020-01-18,Reto Schmidiger,SUI,8
2020-01-18,Nils Allegre,SUI,135
2020-01-18,Othmar Striedinger,SUI,56
2020-01-18,Mattia Casse,SUI,127
2020-01-18,Maxence Muzaton,SUI,105
2020-01-18,Cameron Alexander,SUI,12
2020-01-18,Beat Feuz,SUI,461
2020-01-18,Steven Nyman,SUI,105
2020-01-18,Jared Goldberg,SUI,34
2020-01-18,Davide Cazzaniga,SUI,8
2020-01-18,Romed Baumann,SUI,54
2020-01-18,Matthieu Bailet,SUI,100
2020-01-18,Lars Roesti,SUI,5
2020-01-18,Travis Ganong,SUI,124
2020-01-18,Benjamin Thomsen,SUI,29
2020-01-18,Gilles Roulin,SUI,42
2020-01-18,Carlo Janka,SUI,112
2020-01-18,Ryan Cochran-Siegle,SUI,266
2020-01-18,Valentin Giraud Moine,SUI,0
2020-01-18,Daniel Hemetsberger,SUI,0
2020-01-18,Julien Lizeroux,SUI,6
2020-01-18,Alexander Prast,SUI,3
2020-01-18,Marco Pfiffner,SUI,2
2020-01-18,Dong-Hyun Jung,SUI,0
2020-01-18,Anton Tremmel,SUI,0
2020-01-18,Christof Innerhofer,SUI,0
2020-01-18,Manuel Schmid,SUI,20
2020-01-18,Aleksandr Andrienko,SUI,6
2020-01-18,Roy Piccard,SUI,0
2020-01-18,Sebastian Holzmann,SUI,0
2020-01-18,Remy Falgoux,SUI,0
2020-01-18,Fritz Dopfer,SUI,10
2020-01-18,Federico Liberatore,SUI,0
2020-01-18,Raphael Haaser,SUI,0
2020-01-18,Sam Mulligan,SUI,0
2020-01-18,Markus Monsen,SUI,0
2020-01-18,Adrian Pertl,SUI,0
2020-01-18,Matej Vidovic,SUI,11
2020-01-18,Dominik Paris,SUI,556
2020-01-18,David Ryding,SUI,72
2020-01-18,Daniel Yule,SUI,290
2020-01-18,Ramon Zenhaeusern,SUI,180
2020-01-18,Zan Kranjec,SUI,306
2020-01-18,Andre Myhrer,SUI,197
2020-01-18,Kristoffer Jakobsen,SUI,80
2020-01-18,Christian Hirschbuehel,SUI,72
2020-01-18,Linus Strasser,SUI,117
2020-01-18,Sebastian-Foss Solevaag,SUI,152
2020-01-18,Tommy Ford,SUI,169
2020-01-18,Bryce Bennett,SUI,75
2020-01-18,Alex Vinatzer,SUI,102
2020-01-18,Sandro Simonet,SUI,42
2020-01-18,Istok Rodes,SUI,36
2020-01-18,Mauro Caviezel,SUI,262
2020-01-18,Filip Zubcic,SUI,172
2020-01-18,Luca Aerni,SUI,38
2020-01-18,Loic Meillard,SUI,281
2020-01-18,Elias Kolega,SUI,28
2020-01-18,Michael Matt,SUI,86
2020-01-18,Ted Ligety,SUI,108
2020-01-18,Aleksander Aamodt Kilde,SUI,591
2020-01-18,Erik Read,SUI,100
2020-01-18,Henrik Kristoffersen,SUI,611
2020-01-18,Luke Winters,SUI,20
2020-01-18,Manfred Moelgg,SUI,119
2020-01-18,Matts Olsson,SUI,61
2020-01-18,Stefan Luitz,SUI,95
2020-01-18,Thomas Tumler,SUI,44
2020-01-18,Rasmus Windingstad,SUI,168
2020-01-18,Marco Odermatt,SUI,222
2020-01-18,Manuel Feller,SUI,60
2020-01-18,Justin Murisier,SUI,143
2020-01-18,Cedric Noger,SUI,28
2020-01-18,Leif Kristian Haugen,SUI,171
2020-01-18,Gino Caviezel,SUI,128
2020-01-18,Thibaut Favrot,SUI,65
2020-01-18,Trevor Philp,SUI,46
2020-01-18,Alexander Schmid,SUI,59
2020-01-18,Victor Muffat Jeandet,SUI,298
2020-01-18,Clement Noel,SUI,240
2020-01-18,Luca De Aliprandini,SUI,65
2020-01-18,Marc Digruber,SUI,21
2020-01-18,Tanguy Nef,SUI,56
2020-01-18,Lucas Braathen,SUI,193
2020-01-18,Pavel Trikhichev,SUI,91
2020-01-18,Bostjan Kline,SUI,2
2020-01-18,Peter Fill,SUI,2
2020-01-18,Miha Hrobat,SUI,25
2020-01-18,James Crawford,SUI,24
2020-01-18,Matteo Marsaglia,SUI,9
2020-01-18,Dominik Schwaiger,SUI,47
2020-01-18,Alexander Koell,SUI,16
2020-01-18,Urs Kryenbuehl,SUI,117
2020-01-18,Christopher Neumayer,SUI,24
2020-01-18,Alexis Pinturault,SUI,613
2020-01-18,Stefan Hadalin,SUI,98
2020-01-18,Matthias Mayer,SUI,512
2020-01-18,Cyprien Sarrazin,SUI,100
2020-01-18,Mattias Roenngren,SUI,63
2020-01-18,Hannes Zingerle,SUI,7
2020-01-18,Dominik Raschner,SUI,32
2020-01-18,Stefano Gross,SUI,76
2020-01-18,Albert Popov,SUI,55
2020-01-18,Alexandr Horoshilov,SUI,58
2020-01-18,Ralph Weber,SUI,39
2020-01-18,Nils Mani,SUI,2
2020-01-18,Adrian Smiseth Sejersted,SUI,129
2020-01-18,Roland Leitinger,SUI,130
2020-01-18,Brice Roger,SUI,50
2020-01-18,Josef Ferstl,SUI,46
2020-01-18,Stefan Rogentin,SUI,45
2020-01-18,Emanuele Buzzi,SUI,36
2020-01-18,Armand Marchant,SUI,69
2020-01-18,Klemen Kosi,SUI,44
2020-01-18,Mathieu Faivre,SUI,177
2020-01-18,Johan Clarey,SUI,204
2020-01-18,Martin Cater,SUI,50
2020-01-18,Christian Walder,SUI,51
2020-01-18,Max Franz,SUI,54
2020-01-18,Hannes Reichelt,SUI,155
2020-01-18,Vincent Kriechmayr,SUI,418
2020-01-18,Niels Hintermann,SUI,120
2020-01-18,Adrien Theaux,SUI,163
2020-01-18,Marco Schwarz,SUI,196
2020-01-18,Brodie Seger,SUI,37
2020-01-19,River Radamus,SUI,18
2020-01-19,Fabian Wilkens Solheim,SUI,39
2020-01-19,Atle Lie McGrath,SUI,7
2020-01-19,Cyprien Sarrazin,SUI,100
2020-01-19,Samu Torsti,SUI,1
2020-01-19,Nicolas Raffort,SUI,27
2020-01-19,Nils Mani,SUI,2
2020-01-19,Johannes Kroell,SUI,9
2020-01-19,Florian Loriot,SUI,16
2020-01-19,Jan Zabystran,SUI,12
2020-01-19,Florian Schieder,SUI,7
2020-01-19,Sebastian-Foss Solevaag,SUI,202
2020-01-19,Adam Zampa,SUI,4
2020-01-19,Stefan Brennsteiner,SUI,26
2020-01-19,Fritz Dopfer,SUI,10
2020-01-19,Christoph Krenn,SUI,6
2020-01-19,Hannes Zingerle,SUI,7
2020-01-19,Stian Saugestad,SUI,6
2020-01-19,Samuel Dupratt,SUI,9
2020-01-19,Manuel Feller,SUI,71
2020-01-19,Stefan Hadalin,SUI,103
2020-01-19,Clement Noel,SUI,340
2020-01-19,Stefan Babinsky,SUI,19
2020-01-19,Felix Monsen,SUI,29
2020-01-19,Riccardo Tonetti,SUI,138
2020-01-19,Dominik Raschner,SUI,32
2020-01-19,Stefano Gross,SUI,76
2020-01-19,Albert Popov,SUI,55
2020-01-19,Luke Winters,SUI,20
2020-01-19,Matej Vidovic,SUI,11
2020-01-19,Mattias Roenngren,SUI,63
2020-01-19,Blaise Giezendanner,SUI,10
2020-01-19,Guglielmo Bosca,SUI,4
2020-01-19,Adrian Pertl,SUI,0
2020-01-19,Sandro Simonet,SUI,48
2020-01-19,Sebastian Holzmann,SUI,0
2020-01-19,Remy Falgoux,SUI,0
2020-01-19,Daniele Sorio,SUI,0
2020-01-19,Federico Liberatore,SUI,0
2020-01-19,Roy Piccard,SUI,0
2020-01-19,Ramon Zenhaeusern,SUI,225
2020-01-19,Simon Maurberger,SUI,62
2020-01-19,Raphael Haaser,SUI,0
2020-01-19,Sam Mulligan,SUI,0
2020-01-19,Markus Monsen,SUI,0
2020-01-19,Daniel Hemetsberger,SUI,0
2020-01-19,Valentin Giraud Moine,SUI,0
2020-01-19,Reto Schmidiger,SUI,15
2020-01-19,Christof Innerhofer,SUI,0
2020-01-19,Lars Roesti,SUI,5
2020-01-19,Davide Cazzaniga,SUI,8
2020-01-19,Timon Haugan,SUI,8
2020-01-19,Tommaso Sala,SUI,5
2020-01-19,Johannes Strolz,SUI,26
2020-01-19,Marc Rochat,SUI,27
2020-01-19,Dominik Stehle,SUI,3
2020-01-19,Giovanni Borsotti,SUI,18
2020-01-19,Daniel Yule,SUI,335
2020-01-19,Aleksandr Andrienko,SUI,6
2020-01-19,Julien Lizeroux,SUI,6
2020-01-19,Ralph Weber,SUI,39
2020-01-19,Marco Pfiffner,SUI,2
2020-01-19,Henrik Kristoffersen,SUI,691
2020-01-19,Anton Tremmel,SUI,9
2020-01-19,Manuel Schmid,SUI,20
2020-01-19,Cameron Alexander,SUI,12
2020-01-19,Dong-Hyun Jung,SUI,10
2020-01-19,Alexander Prast,SUI,3
2020-01-19,Marc Digruber,SUI,33
2020-01-19,Urs Kryenbuehl,SUI,117
2020-01-19,Stefan Luitz,SUI,95
2020-01-19,Matts Olsson,SUI,61
2020-01-19,Roland Leitinger,SUI,130
2020-01-19,Manfred Moelgg,SUI,119
2020-01-19,Aleksander Aamodt Kilde,SUI,591
2020-01-19,Leif Kristian Haugen,SUI,187
2020-01-19,Thomas Tumler,SUI,44
2020-01-19,Justin Murisier,SUI,143
2020-01-19,Cedric Noger,SUI,28
2020-01-19,Thibaut Favrot,SUI,65
2020-01-19,Trevor Philp,SUI,46
2020-01-19,Alexander Schmid,SUI,59
2020-01-19,Andre Myhrer,SUI,197
2020-01-19,Kristoffer Jakobsen,SUI,80
2020-01-19,Christian Hirschbuehel,SUI,72
2020-01-19,Michael Matt,SUI,86
2020-01-19,Alex Vinatzer,SUI,102
2020-01-19,Istok Rodes,SUI,36
2020-01-19,Luca Aerni,SUI,38
2020-01-19,Matthias Mayer,SUI,512
2020-01-19,Elias Kolega,SUI,28
2020-01-19,Rasmus Windingstad,SUI,168
2020-01-19,Ryan Cochran-Siegle,SUI,266
2020-01-19,Loic Meillard,SUI,307
2020-01-19,Alexandr Horoshilov,SUI,118
2020-01-19,Giuliano Razzoli,SUI,36
2020-01-19,Jean-Baptiste Grange,SUI,75
2020-01-19,Fabio Gstrein,SUI,72
2020-01-19,Tanguy Nef,SUI,88
2020-01-19,Jonathan Nordbotten,SUI,30
2020-01-19,Marco Schwarz,SUI,232
2020-01-19,Alexis Pinturault,SUI,613
2020-01-19,Mathieu Faivre,SUI,177
2020-01-19,Zan Kranjec,SUI,306
2020-01-19,Tommy Ford,SUI,169
2020-01-19,Victor Muffat Jeandet,SUI,316
2020-01-19,Ted Ligety,SUI,108
2020-01-19,Christopher Neumayer,SUI,24
2020-01-19,Lucas Braathen,SUI,193
2020-01-19,Erik Read,SUI,100
2020-01-19,Luca De Aliprandini,SUI,65
2020-01-19,Gino Caviezel,SUI,128
2020-01-19,Marco Odermatt,SUI,222
2020-01-19,Armand Marchant,SUI,69
2020-01-19,Pavel Trikhichev,SUI,91
2020-01-19,Dominik Paris,SUI,556
2020-01-19,Max Franz,SUI,54
2020-01-19,Hannes Reichelt,SUI,155
2020-01-19,Benjamin Thomsen,SUI,29
2020-01-19,Jared Goldberg,SUI,34
2020-01-19,Mattia Casse,SUI,127
2020-01-19,Brodie Seger,SUI,37
2020-01-19,Andreas Sander,SUI,60
2020-01-19,Filip Zubcic,SUI,185
2020-01-19,Brice Roger,SUI,50
2020-01-19,Stefan Rogentin,SUI,45
2020-01-19,Thomas Dressen,SUI,291
2020-01-19,Bostjan Kline,SUI,2
2020-01-19,Peter Fill,SUI,2
2020-01-19,Miha Hrobat,SUI,25
2020-01-19,James Crawford,SUI,24
2020-01-19,Gilles Roulin,SUI,42
2020-01-19,Matteo Marsaglia,SUI,9
2020-01-19,Dominik Schwaiger,SUI,47
2020-01-19,Alexander Koell,SUI,16
2020-01-19,Christian Walder,SUI,51
2020-01-19,Martin Cater,SUI,50
2020-01-19,Adrian Smiseth Sejersted,SUI,129
2020-01-19,Othmar Striedinger,SUI,56
2020-01-19,Mauro Caviezel,SUI,262
2020-01-19,Vincent Kriechmayr,SUI,418
2020-01-19,Beat Feuz,SUI,461
2020-01-19,David Ryding,SUI,87
2020-01-19,Carlo Janka,SUI,112
2020-01-19,Josef Ferstl,SUI,46
2020-01-19,Steven Nyman,SUI,105
2020-01-19,Maxence Muzaton,SUI,105
2020-01-19,Daniel Danklmaier,SUI,66
2020-01-19,Bryce Bennett,SUI,75
2020-01-19,Romed Baumann,SUI,54
2020-01-19,Matthieu Bailet,SUI,100
2020-01-19,Niels Hintermann,SUI,120
2020-01-19,Nils Allegre,SUI,135
2020-01-19,Emanuele Buzzi,SUI,36
2020-01-19,Klemen Kosi,SUI,44
2020-01-19,Linus Strasser,SUI,131
2020-01-19,Johan Clarey,SUI,204
2020-01-19,Kjetil Jansrud,SUI,294
2020-01-19,Adrien Theaux,SUI,163
2020-01-19,Travis Ganong,SUI,124
2020-01-24,Dominik Paris,AUT,556
2020-01-24,Stefan Hadalin,AUT,103
2020-01-24,Carlo Janka,AUT,112
2020-01-24,Adrien Theaux,AUT,163
2020-01-24,Josef Ferstl,AUT,46
2020-01-24,Marco Schwarz,AUT,232
2020-01-24,Maxence Muzaton,AUT,105
2020-01-24,Klemen Kosi,AUT,44
2020-01-24,Matthieu Bailet,AUT,100
2020-01-24,Armand Marchant,AUT,69
2020-01-24,Pavel Trikhichev,AUT,91
2020-01-24,Jared Goldberg,AUT,34
2020-01-24,Othmar Striedinger,AUT,56
2020-01-24,Hannes Zingerle,AUT,7
2020-01-24,Mattias Roenngren,AUT,63
2020-01-24,Cyprien Sarrazin,AUT,100
2020-01-24,Nils Mani,AUT,2
2020-01-24,Christopher Neumayer,AUT,24
2020-01-24,Urs Kryenbuehl,AUT,117
2020-01-24,Alexander Koell,AUT,16
2020-01-24,Dominik Schwaiger,AUT,47
2020-01-24,Adrian Smiseth Sejersted,AUT,129
2020-01-24,Stefan Rogentin,AUT,45
2020-01-24,Brice Roger,AUT,50
2020-01-24,Brodie Seger,AUT,37
2020-01-24,Tanguy Nef,AUT,88
2020-01-24,Benjamin Thomsen,AUT,29
2020-01-24,Hannes Reichelt,AUT,155
2020-01-24,Martin Cater,AUT,50
2020-01-24,Bryce Bennett,AUT,75
2020-01-24,Niels Hintermann,AUT,120
2020-01-24,Marc Digruber,AUT,33
2020-01-24,Istok Rodes,AUT,36
2020-01-24,Loic Meillard,AUT,307
2020-01-24,Manfred Moelgg,AUT,119
2020-01-24,Roland Leitinger,AUT,130
2020-01-24,Henrik Kristoffersen,AUT,691
2020-01-24,Matts Olsson,AUT,61
2020-01-24,Stefan Luitz,AUT,95
2020-01-24,Rasmus Windingstad,AUT,168
2020-01-24,Manuel Feller,AUT,71
2020-01-24,Leif Kristian Haugen,AUT,187
2020-01-24,Gino Caviezel,AUT,128
2020-01-24,Luca De Aliprandini,AUT,65
2020-01-24,Lucas Braathen,AUT,193
2020-01-24,Ted Ligety,AUT,108
2020-01-24,Tommy Ford,AUT,169
2020-01-24,Zan Kranjec,AUT,306
2020-01-24,Mathieu Faivre,AUT,177
2020-01-24,Thomas Tumler,AUT,44
2020-01-24,Justin Murisier,AUT,143
2020-01-24,Cedric Noger,AUT,28
2020-01-24,Thibaut Favrot,AUT,65
2020-01-24,Luca Aerni,AUT,38
2020-01-24,Filip Zubcic,AUT,185
2020-01-24,Sandro Simonet,AUT,48
2020-01-24,Alex Vinatzer,AUT,102
2020-01-24,Michael Matt,AUT,86
2020-01-24,Sebastian-Foss Solevaag,AUT,202
2020-01-24,Linus Strasser,AUT,131
2020-01-24,Elias Kolega,AUT,28
2020-01-24,Christian Hirschbuehel,AUT,72
2020-01-24,Andre Myhrer,AUT,197
2020-01-24,Ramon Zenhaeusern,AUT,225
2020-01-24,Daniel Yule,AUT,335
2020-01-24,Clement Noel,AUT,340
2020-01-24,Victor Muffat Jeandet,AUT,316
2020-01-24,Alexander Schmid,AUT,59
2020-01-24,Trevor Philp,AUT,46
2020-01-24,Kristoffer Jakobsen,AUT,80
2020-01-24,Erik Read,AUT,100
2020-01-24,Stefano Gross,AUT,76
2020-01-24,Matthias Mayer,AUT,592
2020-01-24,Valentin Giraud Moine,AUT,0
2020-01-24,Daniel Hemetsberger,AUT,0
2020-01-24,Markus Monsen,AUT,0
2020-01-24,Sam Mulligan,AUT,0
2020-01-24,Vincent Kriechmayr,AUT,458
2020-01-24,Raphael Haaser,AUT,0
2020-01-24,Federico Liberatore,AUT,0
2020-01-24,Daniele Sorio,AUT,0
2020-01-24,Remy Falgoux,AUT,0
2020-01-24,Sebastian Holzmann,AUT,0
2020-01-24,Adrian Pertl,AUT,0
2020-01-24,Anton Tremmel,AUT,9
2020-01-24,Dong-Hyun Jung,AUT,10
2020-01-24,Lars Roesti,AUT,5
2020-01-24,Davide Cazzaniga,AUT,8
2020-01-24,Cameron Alexander,AUT,12
2020-01-24,Manuel Schmid,AUT,20
2020-01-24,Roy Piccard,AUT,4
2020-01-24,Mattia Casse,AUT,172
2020-01-24,Ryan Cochran-Siegle,AUT,271
2020-01-24,Marco Pfiffner,AUT,2
2020-01-24,James Crawford,AUT,31
2020-01-24,Matteo Marsaglia,AUT,11
2020-01-24,Marco Odermatt,AUT,242
2020-01-24,Daniel Danklmaier,AUT,88
2020-01-24,Steven Nyman,AUT,106
2020-01-24,Johan Clarey,AUT,228
2020-01-24,Nils Allegre,AUT,153
2020-01-24,Travis Ganong,AUT,150
2020-01-24,Dominik Raschner,AUT,32
2020-01-24,Christof Innerhofer,AUT,16
2020-01-24,Alexis Pinturault,AUT,642
2020-01-24,Blaise Giezendanner,AUT,25
2020-01-24,Andreas Sander,AUT,92
2020-01-24,Thomas Dressen,AUT,305
2020-01-24,Christian Walder,AUT,64
2020-01-24,Kjetil Jansrud,AUT,394
2020-01-24,Miha Hrobat,AUT,37
2020-01-24,Emanuele Buzzi,AUT,47
2020-01-24,Peter Fill,AUT,13
2020-01-24,Romed Baumann,AUT,63
2020-01-24,Bostjan Kline,AUT,10
2020-01-24,Max Franz,AUT,61
2020-01-24,Alexander Prast,AUT,3
2020-01-24,Beat Feuz,AUT,497
2020-01-24,Julien Lizeroux,AUT,6
2020-01-24,Atle Lie McGrath,AUT,7
2020-01-24,Fabian Wilkens Solheim,AUT,39
2020-01-24,River Radamus,AUT,18
2020-01-24,Adam Zampa,AUT,4
2020-01-24,Gilles Roulin,AUT,45
2020-01-24,Christoph Krenn,AUT,6
2020-01-24,Stian Saugestad,AUT,6
2020-01-24,Samuel Dupratt,AUT,9
2020-01-24,Simon Maurberger,AUT,62
2020-01-24,Stefan Babinsky,AUT,19
2020-01-24,Giuliano Razzoli,AUT,36
2020-01-24,Riccardo Tonetti,AUT,138
2020-01-24,Albert Popov,AUT,55
2020-01-24,Ralph Weber,AUT,39
2020-01-24,Alexandr Horoshilov,AUT,118
2020-01-24,Fritz Dopfer,AUT,10
2020-01-24,David Ryding,AUT,87
2020-01-24,Luke Winters,AUT,20
